,Country,Date,school_closures,workplace_closures,cancel_public_events,restrict_public_gathering,closure_public_transport,SHN_requirement,restriction_internal_movement,internation_travel_control,PI_Campaign,testing_policy,contact_tracing,Facial_Covering,Vaccine_policy,income_support,debt_relief,Confirmed_cases,Confirmed_Deathes
19685,Brazil,2021-04-09,3T,3T,2T,4T,1T,3T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,13385380.0,349296.0
19686,Brazil,2021-04-10,3T,3T,2T,4T,1T,3T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,13451932.0,351674.0
19687,Brazil,2021-04-11,3T,3T,2T,4T,1T,3T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,13491107.0,353531.0
19688,Brazil,2021-04-12,3T,3T,2T,4T,1T,3T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,13530757.0,355242.0
19689,Brazil,2021-04-13,3T,3T,2T,4T,1T,3T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,13613418.0,358999.0
19690,Brazil,2021-04-14,3T,3T,2T,4T,1T,3T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,13688024.0,362444.0
19691,Brazil,2021-04-15,3T,3T,2T,4T,1T,3T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,13759207.0,365935.0
19692,Brazil,2021-04-16,3T,3T,2T,4T,1T,3T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,13843594.0,369272.0
19693,Brazil,2021-04-17,3T,3T,2T,4T,1T,3T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,13912159.0,372149.0
19694,Brazil,2021-04-18,3T,3T,2T,4T,1T,3T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,13950997.0,373671.0
19695,Brazil,2021-04-19,2T,3T,2T,4T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,13987519.0,375427.0
19696,Brazil,2021-04-20,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,14060162.0,378774.0
19697,Brazil,2021-04-21,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,14134150.0,381971.0
19698,Brazil,2021-04-22,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,14182258.0,384022.0
19699,Brazil,2021-04-23,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,14251539.0,387064.0
19700,Brazil,2021-04-24,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,14315320.0,389830.0
19701,Brazil,2021-04-25,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,14348961.0,391164.0
19702,Brazil,2021-04-26,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,14381359.0,392544.0
19703,Brazil,2021-04-27,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,14457203.0,395625.0
19704,Brazil,2021-04-28,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,14534482.0,398637.0
19705,Brazil,2021-04-29,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,14603096.0,401669.0
19706,Brazil,2021-04-30,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,14675104.0,404530.0
19707,Brazil,2021-05-01,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,14733396.0,406770.0
19708,Brazil,2021-05-02,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,14762684.0,408036.0
19709,Brazil,2021-05-03,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,14801673.0,409161.0
19710,Brazil,2021-05-04,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,14871208.0,412140.0
19711,Brazil,2021-05-05,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,14947580.0,414911.0
19712,Brazil,2021-05-06,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,15019870.0,417447.0
19713,Brazil,2021-05-07,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,15096714.0,419633.0
19714,Brazil,2021-05-08,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,15158475.0,421715.0
19715,Brazil,2021-05-09,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,15191195.0,422637.0
19716,Brazil,2021-05-10,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,15227496.0,423748.0
19717,Brazil,2021-05-11,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,15297602.0,425993.0
19718,Brazil,2021-05-12,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,15373850.0,428574.0
19719,Brazil,2021-05-13,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,15453880.0,430851.0
19720,Brazil,2021-05-14,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,15531794.0,433038.0
19721,Brazil,2021-05-15,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,15599145.0,435039.0
19722,Brazil,2021-05-16,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,15636709.0,436100.0
19723,Brazil,2021-05-17,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,15672307.0,437185.0
19724,Brazil,2021-05-18,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,15747112.0,439636.0
19725,Brazil,2021-05-19,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,15827375.0,442136.0
19726,Brazil,2021-05-20,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,15910762.0,444647.0
19727,Brazil,2021-05-21,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,15987393.0,446773.0
19728,Brazil,2021-05-22,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,16055289.0,448499.0
19729,Brazil,2021-05-23,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,3G,1F,0.0,16093784.0,449388.0
19730,Brazil,2021-05-24,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,16131264.0,450250.0
19731,Brazil,2021-05-25,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,16205305.0,452434.0
19732,Brazil,2021-05-26,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,16285550.0,454897.0
19733,Brazil,2021-05-27,2T,3T,2T,3T,2T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,16350081.0,456998.0
19734,Brazil,2021-05-28,2T,3T,2T,3T,2T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,16403969.0,459424.0
19735,Brazil,2021-05-29,2T,3T,2T,3T,2T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,16479832.0,461365.0
19736,Brazil,2021-05-30,2T,3T,2T,3T,2T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,16521281.0,462278.0
19737,Brazil,2021-05-31,2T,3T,2T,3T,2T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,16557888.0,463244.0
19738,Brazil,2021-06-01,2T,3T,2T,3T,2T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,16636801.0,465578.0
19739,Brazil,2021-06-02,2T,3T,2T,3T,2T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,16733079.0,468086.0
19740,Brazil,2021-06-03,2T,3T,2T,3T,2T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,16809146.0,470000.0
19741,Brazil,2021-06-04,2T,3T,2T,3T,2T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,16852317.0,471191.0
19742,Brazil,2021-06-05,2T,3T,2T,3T,2T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,16913984.0,472861.0
19743,Brazil,2021-06-06,2T,3T,2T,3T,2T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,16954327.0,473741.0
19744,Brazil,2021-06-07,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,16994043.0,474890.0
19745,Brazil,2021-06-08,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,17049756.0,477538.0
19746,Brazil,2021-06-09,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,17134623.0,479930.0
19747,Brazil,2021-06-10,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,17225867.0,482435.0
19748,Brazil,2021-06-11,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,17312179.0,484612.0
19749,Brazil,2021-06-12,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,17385952.0,486586.0
19750,Brazil,2021-06-13,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,17422936.0,487706.0
19751,Brazil,2021-06-14,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,17465628.0,488726.0
19752,Brazil,2021-06-15,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,17552769.0,491411.0
19753,Brazil,2021-06-16,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,17639297.0,494113.0
19754,Brazil,2021-06-17,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,17715789.0,496427.0
19755,Brazil,2021-06-18,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,17811233.0,498903.0
19756,Brazil,2021-06-19,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,17889167.0,501108.0
19757,Brazil,2021-06-20,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,17933754.0,502139.0
19758,Brazil,2021-06-21,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,17979164.0,503120.0
19759,Brazil,2021-06-22,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,18103412.0,505223.0
19760,Brazil,2021-06-23,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,18180808.0,507488.0
19761,Brazil,2021-06-24,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,18257432.0,509526.0
19762,Brazil,2021-06-25,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,18332493.0,511534.0
19763,Brazil,2021-06-26,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,18393158.0,513051.0
19764,Brazil,2021-06-27,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,18425138.0,513772.0
19765,Brazil,2021-06-28,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,18457197.0,514486.0
19766,Brazil,2021-06-29,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,18523153.0,516424.0
19767,Brazil,2021-06-30,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,18570296.0,518488.0
19768,Brazil,2021-07-01,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,18631426.0,520420.0
19769,Brazil,2021-07-02,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,18694998.0,522296.0
19770,Brazil,2021-07-03,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,18748731.0,523932.0
19771,Brazil,2021-07-04,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,18774193.0,524703.0
19772,Brazil,2021-07-05,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,18802128.0,525492.0
19773,Brazil,2021-07-06,2T,3T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,18863811.0,527251.0
19774,Brazil,2021-07-07,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,18917978.0,528836.0
19775,Brazil,2021-07-08,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,18972125.0,530563.0
19776,Brazil,2021-07-09,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,19030577.0,532035.0
19777,Brazil,2021-07-10,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,19074698.0,533193.0
19778,Brazil,2021-07-11,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,19093845.0,533758.0
19779,Brazil,2021-07-12,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,19113078.0,534540.0
19780,Brazil,2021-07-13,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,19161644.0,536199.0
19781,Brazil,2021-07-14,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,19217741.0,537735.0
19782,Brazil,2021-07-15,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,19272139.0,539344.0
19783,Brazil,2021-07-16,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,19315054.0,540733.0
19784,Brazil,2021-07-17,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,19364084.0,542004.0
19785,Brazil,2021-07-18,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,19380831.0,542485.0
19786,Brazil,2021-07-19,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,19397587.0,543153.0
19787,Brazil,2021-07-20,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,19428736.0,544532.0
19788,Brazil,2021-07-21,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,19484572.0,545932.0
19789,Brazil,2021-07-22,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,19533253.0,547363.0
19790,Brazil,2021-07-23,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,19640373.0,548654.0
19791,Brazil,2021-07-24,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,19675021.0,549735.0
19792,Brazil,2021-07-25,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,19693277.0,550214.0
19793,Brazil,2021-07-26,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,19714719.0,550839.0
19794,Brazil,2021-07-27,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,19758310.0,552128.0
19795,Brazil,2021-07-28,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,19805359.0,553501.0
19796,Brazil,2021-07-29,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,19846680.0,554842.0
19797,Brazil,2021-07-30,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,19887058.0,555727.0
19798,Brazil,2021-07-31,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,19922146.0,556676.0
19799,Brazil,2021-08-01,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,19942499.0,557091.0
19800,Brazil,2021-08-02,2T,2T,2T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,19961374.0,557635.0
19801,Brazil,2021-08-03,2T,2T,1T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,19993870.0,558872.0
19802,Brazil,2021-08-04,2T,2T,1T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,20034407.0,559944.0
19803,Brazil,2021-08-05,2T,2T,1T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,20073891.0,561070.0
19804,Brazil,2021-08-06,2T,2T,1T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,20116562.0,562029.0
19805,Brazil,2021-08-07,2T,2T,1T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,20156095.0,563028.0
19806,Brazil,2021-08-08,2T,2T,1T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,20169989.0,563417.0
19807,Brazil,2021-08-09,2T,2T,1T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,20185531.0,563925.0
19808,Brazil,2021-08-10,2T,2T,1T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,20220993.0,565193.0
19809,Brazil,2021-08-11,2T,2T,1T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,20256436.0,566238.0
19810,Brazil,2021-08-12,2T,2T,1T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,20292294.0,567254.0
19811,Brazil,2021-08-13,2T,2T,1T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,20325289.0,568146.0
19812,Brazil,2021-08-14,2T,2T,1T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,20354591.0,569058.0
19813,Brazil,2021-08-15,2T,2T,1T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,20368358.0,569447.0
19814,Brazil,2021-08-16,2T,2T,1T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,20386548.0,569861.0
19815,Brazil,2021-08-17,2T,2T,1T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,20425554.0,570955.0
19816,Brazil,2021-08-18,2T,2T,1T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,20465725.0,571945.0
19817,Brazil,2021-08-19,2T,2T,1T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,20501738.0,572968.0
19818,Brazil,2021-08-20,2T,2T,1T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,20535951.0,573862.0
19819,Brazil,2021-08-21,2T,2T,1T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,20561273.0,574473.0
19820,Brazil,2021-08-22,2T,2T,1T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,20575218.0,574806.0
19821,Brazil,2021-08-23,2T,2T,1T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,20590872.0,575223.0
19822,Brazil,2021-08-24,2T,2T,1T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,20622681.0,576082.0
19823,Brazil,2021-08-25,2T,2T,1T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,20652660.0,576969.0
19824,Brazil,2021-08-26,2T,2T,1T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,20683583.0,577840.0
19825,Brazil,2021-08-27,2T,2T,1T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,20711339.0,578658.0
19826,Brazil,2021-08-28,2T,2T,1T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,20734286.0,579287.0
19827,Brazil,2021-08-29,2T,2T,1T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,20745549.0,579565.0
19828,Brazil,2021-08-30,2T,2T,1T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,20758350.0,579883.0
19829,Brazil,2021-08-31,2T,2T,1T,3T,1T,2T,2T,1.0,2G,1.0,0.0,4G,4G,1F,0.0,20785196.0,580764.0
19830,Brazil,2021-09-01,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,20810944.0,581461.0
19831,Brazil,2021-09-02,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,20837967.0,582243.0
19832,Brazil,2021-09-03,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,20861571.0,582983.0
19833,Brazil,2021-09-04,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,20881896.0,583621.0
19834,Brazil,2021-09-05,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,20894557.0,583892.0
19835,Brazil,2021-09-06,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,20904729.0,584112.0
19836,Brazil,2021-09-07,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,20918333.0,584439.0
19837,Brazil,2021-09-08,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,20932515.0,584688.0
19838,Brazil,2021-09-09,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,20965338.0,585512.0
19839,Brazil,2021-09-10,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,20981793.0,586148.0
19840,Brazil,2021-09-11,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,20995555.0,586817.0
19841,Brazil,2021-09-12,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,21003416.0,587116.0
19842,Brazil,2021-09-13,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,21012064.0,587400.0
19843,Brazil,2021-09-14,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,21025635.0,588078.0
19844,Brazil,2021-09-15,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,21038911.0,588879.0
19845,Brazil,2021-09-16,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,21074358.0,589542.0
19846,Brazil,2021-09-17,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,21109695.0,590180.0
19847,Brazil,2021-09-18,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,21234573.0,590766.0
19848,Brazil,2021-09-19,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,21243748.0,591014.0
19849,Brazil,2021-09-20,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,21253033.0,591279.0
19850,Brazil,2021-09-21,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,21268413.0,591952.0
19851,Brazil,2021-09-22,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,21300996.0,592617.0
19852,Brazil,2021-09-23,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,21325913.0,593246.0
19853,Brazil,2021-09-24,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,21344578.0,593926.0
19854,Brazil,2021-09-25,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,21358441.0,594466.0
19855,Brazil,2021-09-26,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,21367297.0,594732.0
19856,Brazil,2021-09-27,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,21376642.0,594926.0
19857,Brazil,2021-09-28,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,21393526.0,595743.0
19858,Brazil,2021-09-29,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,21410411.0,596424.0
19859,Brazil,2021-09-30,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,21432362.0,597032.0
19860,Brazil,2021-10-01,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,21450424.0,597522.0
19861,Brazil,2021-10-02,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,21462810.0,597976.0
19862,Brazil,2021-10-03,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,21471963.0,598202.0
19863,Brazil,2021-10-04,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,21483481.0,598406.0
19864,Brazil,2021-10-05,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,21505626.0,599090.0
19865,Brazil,2021-10-06,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,21524172.0,599660.0
19866,Brazil,2021-10-07,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,21538788.0,600088.0
19867,Brazil,2021-10-08,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,21557323.0,600718.0
19868,Brazil,2021-10-09,2T,2T,1T,2T,1T,2T,2T,3.0,2G,3.0,0.0,3T,4G,1A,0.0,21572127.0,601134.0
